f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Anomaly,Anomaly_Score
2.004532,-1.2095089,-0.20872742,-0.21234891,-1.9564074,0.5182752,-0.915083,0.1109448,1.8532388,0.35882854,2.6256292,-0.10516284,-1.2225974,-0.027412057,-1.0966375,-0.5242889,-0.8186211,-1.5137376,-2.6274247,-1.5093297,0,-0.0383974649363224
3.3216684,-0.90340483,2.2428768,-1.4906784,0.55802166,1.3673774,0.6307723,1.5884593,1.0354553,1.2787756,2.9927948,4.6564326,2.265051,-1.7838669,-0.6447666,0.7294898,-0.30622092,-0.978721,-1.0164427,1.7728324,0,-0.037918358309911804
0.0584831,-1.5491736,-0.69233453,-0.18658762,1.4779664,0.5964854,-0.01861643,0.2605443,-0.14973797,-0.4065912,0.70779693,-0.2887555,-0.6037512,0.16019876,0.85127056,-1.0845424,-0.7269456,-0.5676284,-0.13333273,-0.080792,0,-0.084087225835005
1.6543643,-0.14135818,1.8990186,1.8476691,-0.77804863,-2.1946716,0.30966306,1.2600178,1.0576279,-1.1194522,1.1847992,4.456067,0.3252652,-2.898418,-0.7990297,-0.36810768,0.7494605,0.11258726,-0.4106567,1.9097226,0,-0.052746066385855106
0.94447654,-0.7088613,0.3016466,-1.1928213,1.0772277,1.2874355,-1.32441,0.20117882,1.2154605,0.7728081,0.6963206,1.6364919,-0.7742056,-1.4110271,-0.34129366,-0.78066236,-0.38833168,-0.9925103,-1.466577,0.32692796,0,-0.08348053509710024
0.648093,1.1374539,2.5732274,-0.51012504,-0.4841605,-0.1291027,-2.3836212,1.3899851,-1.6750499,1.58288,1.5701956,3.5334678,0.43497148,-1.3649096,-1.175162,0.5785853,0.3751823,-1.7128077,-2.2336051,2.3299947,0,-0.01667654577334504
1.4462245,-0.83523834,1.4720092,1.286791,0.3371944,-1.1564403,0.42810738,-0.6236104,-2.5856402,-0.21892227,4.0871234,2.1127028,0.1563772,0.46988708,0.014319507,0.7307946,-0.31041104,1.9229934,-0.0028522706,1.6495034,0,-0.06505132989555346
-0.33745676,-1.6526634,0.84976673,-0.1894397,0.013533561,-0.7106242,-0.09517862,0.19222355,-0.74933887,-0.8998355,0.2960415,0.9196113,-0.016857253,-0.6636237,-0.018723898,-0.10480249,-0.58975583,0.34431994,-0.49736103,0.64839137,0,-0.1045795503531306
-0.51867956,-0.86876637,0.011249639,-0.57575667,0.27022755,-0.47925818,1.5427581,-0.6627348,-2.2797785,0.34798306,0.08699131,0.6673858,-0.48851258,0.6305431,0.3032348,3.1707387,0.27545553,0.64902234,2.084254,1.7443211,0,-0.03551842715350617
0.9763067,-0.46025398,1.8066415,1.7251422,0.082486086,-0.62182325,0.018365312,2.9361944,-0.500704,2.152573,-0.14236636,1.2149802,0.24067055,0.59335285,-0.49652913,0.4306782,1.8852019,-0.47090998,1.305534,0.82905054,0,-0.05304882925745441
0.9423983,0.52127737,1.9042537,0.0037664035,0.249919,1.1574907,-0.98403144,0.71112573,-0.444721,0.64740753,0.52860534,3.1641686,-0.1783644,-1.2825124,0.22567096,-0.34484604,1.0370623,-0.1521359,-0.57912403,1.9452237,0,-0.10015519261839456
0.90398896,0.7307095,1.1724234,-0.9526705,-1.0159124,1.6704146,0.6187017,-0.78269196,1.6355772,0.84750086,-0.57070094,2.20776,0.3468651,-1.7755253,-0.2916635,1.52568,0.25624338,0.19884734,0.96460193,0.5645364,0,-0.0941053660543183
1.330352,-2.0407352,0.9893634,0.25168416,1.5101757,-0.96553385,-1.1669469,1.1443344,-0.75092715,-1.4824436,3.4782963,2.3900683,-1.6111176,-1.0847235,0.12737246,-0.39461765,0.047406416,0.95801646,0.29197,1.0480452,0,-0.06428716827722747
2.8924258,-0.61222905,-1.1168997,0.89449894,-2.062664,-0.124752,1.0480553,0.18026647,3.9269798,2.0114582,2.023271,1.1790512,0.051988993,-1.3752751,-0.4992287,0.46698165,-0.9207832,-0.8769987,-0.1690642,-1.1319798,0,-0.04061161688864079
2.95218,0.64173186,1.4762849,-1.0469283,-0.23382956,0.28440115,-1.7339184,0.06765679,1.2790558,0.47886154,0.9499967,3.454999,-0.45361105,-0.66198176,0.13764301,-0.5352584,1.9403483,-0.7420927,-0.025682222,1.5952741,0,-0.06698179161335693
1.041885,0.20842153,2.0213988,-0.70007026,-0.031456966,-0.17857234,-0.9012949,0.3221087,1.484286,-0.924923,0.29526174,3.845253,-1.1608584,-3.1355932,-0.83524704,0.9041679,1.624585,0.20335984,0.90609264,1.2934574,0,-0.07199302871351976
1.9171096,-0.5309556,2.7204006,-0.5589938,-0.2010226,-1.8176999,0.43078002,-1.2175666,-2.067843,-0.70539486,2.813993,4.653442,2.0297704,-0.9269518,0.05722905,0.32568705,-0.46706846,-1.6735717,0.55644447,3.244562,0,-0.036857390197322426
1.5484178,-0.39342427,2.3239527,-1.9524045,-1.3027135,1.4951525,-1.2142484,1.6960037,-1.2427182,-0.086632214,1.1919978,3.4083273,-0.006488443,-0.39927468,-0.02204193,0.8276189,0.12608151,1.0462819,-0.040529583,2.4039857,0,-0.07547493438223296
0.48102432,-0.25600302,3.7187266,-0.78508055,-0.80068004,-0.2969289,0.50968236,0.41729966,-0.411334,-0.11797138,-0.6136203,5.404773,-0.83049405,-3.2205164,1.9806039,-1.1528603,-2.2422042,-0.29135963,1.4718515,3.1488693,0,-0.005529594880773314
0.5543207,-0.30542085,-0.30763417,-0.78834414,-0.23482029,0.659341,1.7234639,-1.1052341,2.8438153,-1.3676383,0.091794245,0.9543665,0.3419615,-2.3690302,0.2967518,0.70380515,-0.61815226,-0.8312544,-0.34524825,-0.8641303,0,-0.07169708846097905
0.6105101,-0.68892443,1.4992498,-2.0789282,-0.20989166,0.08154533,1.0996213,-0.24529189,1.5873468,-1.3640205,0.62900245,2.8948648,0.7602064,-3.0905473,-0.024962015,-0.46907988,1.0461105,1.6847067,0.72811574,0.51462615,0,-0.056429478231781516
1.5474986,-0.31569225,0.58413166,-1.0189906,1.2193426,1.4778714,-2.354134,-0.9109524,-0.6176036,-0.36221024,2.6051037,1.8971549,-1.836495,-0.20219387,-0.19367225,-0.12044876,2.033965,-2.5730586,0.04054846,1.0894135,0,-0.015867688897958976
2.357831,0.15408804,0.7241845,0.7319924,-0.41925326,0.29665932,0.12179664,2.0985658,2.0497906,0.6245289,2.1413796,2.1556582,1.3413059,-1.3832816,1.9857795,-1.0444726,-2.192164,-0.4956116,-0.96572256,-0.086958945,0,-0.04185682292613552
1.0033762,-0.2990235,1.5144092,1.115721,-0.7214406,2.0782473,-0.86551607,0.5817226,0.8855496,0.19008583,0.62243605,3.5924945,-0.88592327,-2.6223516,1.1141778,1.7650846,1.0074186,0.6851486,0.21172461,1.5509511,0,-0.08542727829737135
2.048588,-0.84052074,1.3706796,-2.1280632,-1.859163,-0.93779665,-1.2040895,1.171559,2.0921502,0.45307723,0.9878668,2.6024835,0.7266615,-1.7052516,-0.68204695,-0.37809685,0.33679646,-0.5267392,-1.3885913,0.27371812,0,-0.05988272384600368
1.7169484,0.25765926,0.33971128,0.6842469,0.60187036,-0.9583797,0.3136799,-0.51177454,-1.4445565,0.5315323,3.060714,0.14643854,-0.92507225,1.856411,0.28124577,0.84916836,-0.6310574,0.06339506,-0.12728907,0.3200865,0,-0.06574326622440263
2.3723254,-0.28419828,2.9330113,-0.38522854,-1.5761236,-0.65955615,2.068891,-0.90512675,-1.1716369,1.1261886,1.738954,4.63339,-0.58899397,-0.67681515,0.74117166,0.2770615,0.5446211,0.058675412,0.36365163,3.0543916,0,-0.0582980975298783
0.7432667,-1.2473812,-0.40619892,-0.07251498,0.17061718,-0.44849345,1.2302856,0.59482026,-1.3898863,0.52929735,2.2877383,0.71075565,-0.36101255,0.54276294,2.0011032,0.8433661,1.1499679,-0.7703395,1.3485681,0.97203726,0,-0.05403875251283513
3.1018505,1.0787698,2.2590358,-0.6141058,-0.051560473,1.1776083,0.2918954,-0.05896232,-0.9071422,0.8861745,3.218577,4.5662017,0.12917398,-0.52627397,0.054980256,-1.2162942,0.3159186,-0.9980555,-1.6135749,2.7856317,0,-0.05375054518090577
-0.34461075,-0.6420978,-0.7342966,-0.2603866,0.74461555,0.8434599,0.10174579,-0.82007456,-2.0012305,0.8226883,3.1616175,-0.7648904,-0.15113258,0.5812901,-1.6829454,-0.36409873,2.3682191,1.1930952,-0.52192557,-0.14803582,0,-0.024399120163236976
1.038955,0.51321733,-0.2749694,-0.7602352,1.1606653,1.8159915,-0.7341832,-1.2349771,-1.8572233,1.2418412,1.5125959,0.9209035,0.26879942,1.3869356,-1.7806203,0.36675003,-0.59633934,0.80035317,1.5530598,1.6916848,0,-0.06606016112469809
1.2633862,1.402578,0.49305916,-0.54785734,0.16047987,-0.46314213,-2.5578237,0.8373208,-1.334546,-0.0180413,2.4665802,0.6047174,-0.46568456,1.1010015,-0.23660979,0.020582052,0.1754785,0.7629377,-1.3567264,0.6079883,0,-0.06511437902514067
0.6688048,-0.43831226,1.0755997,0.56644905,-1.0570587,-0.7172586,1.3782347,0.18804857,1.5783297,0.3762195,-0.42848822,3.331037,-0.660076,-2.9413466,1.7929511,0.008066881,-1.0527387,1.8418509,-1.7012601,1.3443174,0,-0.051366898877437284
4.812491,-0.7024186,1.3491634,1.1963903,0.25072926,1.4199417,0.41736135,-1.4662895,-0.042890735,1.2162436,4.4138565,4.695797,1.4219373,0.2633379,0.004033929,-0.023556445,-0.5469798,-1.6235261,2.0930793,2.7043884,0,-0.03955084885080962
2.4804716,-1.9000939,1.5069231,0.35663122,-0.40140113,0.475024,0.47331765,-0.19026445,2.7569525,0.31359804,1.1603171,5.4963007,0.5449624,-4.0667996,-0.46436092,1.2443326,0.6329385,0.78919196,-1.1433446,1.9563576,0,-0.05873583926875908
-0.5318081,-0.3092112,0.39276597,0.7478648,-0.7896072,-0.16487646,-0.9345487,0.73639435,-1.3857927,-0.5138426,-0.0012278934,-0.37308648,1.2403883,0.7520276,-0.7956635,-0.44668078,-1.1674912,0.34990466,-1.1069971,0.32165292,0,-0.07418268828000624
-0.8065759,-0.84731615,-0.36745626,-1.0544988,-1.3646816,0.35296735,-0.04133322,2.3758876,0.6392357,0.053614397,-0.51443386,1.3231426,1.0481244,-2.283843,0.46716464,1.1255435,0.7098815,-0.15301786,-0.00805313,0.65854114,0,-0.07395939030633769
1.3059822,0.124782264,1.131882,0.2039387,-0.67245954,-0.5790497,0.017915078,-0.020613525,-0.98044646,-1.0681342,1.9538928,1.9797261,-0.7650898,-0.028943174,-1.7198428,-0.60726225,-0.15197383,-0.42429128,1.4422966,1.3290337,0,-0.0866129340120122
0.21770945,-0.6308543,1.1532862,-0.15655701,0.8859443,1.3610456,0.88795424,0.30775055,-1.1001052,1.5649576,1.2486128,2.3699648,-0.50788707,-1.2486614,0.84122753,0.09918469,0.93108654,0.281708,0.56139874,1.63747,0,-0.09980558577048837
2.4515777,0.25865602,2.7743623,-1.7797405,3.2159472,-0.26730108,-0.53582066,0.48839957,0.8185886,-0.7285502,2.54751,4.004944,-0.18280256,-1.9649917,0.6204598,0.9528001,0.08752635,-0.12951693,-1.1414568,1.1740948,0,-0.0602704700587387
-0.63169795,0.41013384,1.9285764,-0.01946737,-2.1125276,-2.1105506,0.13482125,-0.5867625,-1.9370201,-0.13808754,0.09269726,0.30587283,-0.7036326,0.45988768,-2.2185478,-1.0661582,-0.36786157,-0.3941158,-1.2548997,0.5494578,0,-0.03100180003388653
-1.693939,-0.91599786,-0.55836636,1.5920027,0.41886693,0.41655377,-1.3689815,-0.36962125,-1.9558624,-0.570889,-0.97524536,-0.93957293,0.3376568,0.6810385,-0.81394863,-1.0745147,0.9600376,-0.052075163,1.930642,0.63659215,0,-0.025035187578655527
1.622107,-0.7753929,-0.0913027,-0.6977115,0.22773941,0.329447,0.62897867,0.523211,2.2711134,-1.512082,1.2659451,2.7943158,0.8415385,-2.5663905,-0.24858631,-0.1657557,-1.2653285,0.62692416,0.8462482,0.6317926,0,-0.10269412657107474
0.5084844,-0.46587783,1.8092343,-1.2954793,0.68196887,-0.35861996,1.0733801,1.2632614,-1.8602481,0.47856453,0.4475781,2.021452,-0.51434124,0.2560463,0.94633555,0.79821694,0.02140532,0.11148482,0.08867732,1.9535977,0,-0.08549844526895511
0.39355552,-0.74520284,0.61969036,0.3035734,1.1668024,0.9770837,0.040510826,-1.2583811,-2.9445772,0.08998601,0.20189172,0.9719853,-0.48475486,1.9260769,1.2722449,1.4423697,-1.5485322,1.1703435,-0.10174911,2.3486512,0,-0.06519007319404962
0.7961735,0.2586791,0.66198874,-0.6024939,-1.1390429,-0.12061317,-1.4367422,-0.67449224,1.3050165,0.55149853,-0.29501408,1.0538621,-0.7919528,-0.826926,-0.402527,-1.0198485,1.4712621,0.6705966,-0.0999474,0.0031471024,0,-0.08674737504011176
3.199116,0.9307871,0.8432089,-0.37585834,-2.0997467,0.38541275,-1.8713486,-1.2991028,2.5067797,0.8445851,2.0889838,4.079519,0.72671,-2.251418,-0.95092225,0.6459571,-0.2465637,-0.45949456,-0.5011808,1.202891,0,-0.06080270077059996
3.240388,-0.38171262,0.66976345,1.2466557,-2.2185166,-1.6634123,-0.6600427,-1.6140962,4.6134357,0.09303911,2.5357358,2.7435973,0.30652997,-2.980755,-0.89485437,0.36050776,-0.32973891,-0.29115397,0.83011925,-1.1494379,0,-0.029738199085880712
0.9939072,-0.23494732,0.19255905,-0.20163104,-0.42895105,-1.1294881,0.45429006,-0.8990487,3.4988763,0.7106968,-1.0881927,2.7757716,-1.422458,-3.3617332,1.2817235,0.4806605,0.9349096,-0.4422839,-0.044940077,0.35586652,0,-0.06461693016421693
-0.1518461,-0.56155753,2.4014742,0.9545186,-0.48154426,1.01947,0.6134157,0.8191378,-0.43398264,1.2848037,-0.54301196,1.7166167,0.35649028,-1.039377,-1.3789188,-0.3266334,-0.5724848,0.30354366,-1.2643677,0.78745097,0,-0.08708770571277863
-0.42284536,-0.8448324,-1.500184,-0.47933716,-1.3778244,-0.12068414,-0.3904194,0.27736998,0.11175642,0.8107661,-0.62399584,-1.2515373,-0.9383147,0.67754674,0.5214287,0.18694414,-0.505371,-0.6502308,0.8343984,-0.3391,0,-0.039795486154057036
1.2619913,0.6482465,-1.3343819,0.5656617,-0.39385054,0.09066013,0.062058266,0.041153125,3.4848738,-0.45888346,-0.14084345,0.1277997,-0.49981034,-1.2783945,-0.740236,-1.9708008,-2.8296824,0.17420134,-0.075492375,-1.2430341,0,-0.031782353081335146
3.2972348,0.9546975,3.7342262,-0.42449337,-1.6701238,1.5926261,1.6164514,-0.9091168,1.1608403,-0.6267031,-1.6332126,7.7442975,-1.407759,-2.603224,-0.67855424,0.5507132,-0.13040224,0.015600907,-0.3486605,4.8816814,0,-0.014523366388788261
0.17904836,0.405574,-1.2666577,1.0634422,-2.6668398,0.8507049,1.663888,0.93793935,0.8007047,-0.025944415,0.36112416,-1.659031,0.59490997,0.7772104,-1.43056,0.23801965,-0.9549255,1.3787664,0.58567756,-1.3171418,0,-0.003487594863836263
1.3591729,2.0693247,0.8898734,1.9062827,-1.838093,0.123324394,0.32276106,1.4042162,2.8029976,-0.1229023,0.74536896,2.940185,0.4187419,-3.2348223,-2.2193403,0.81390715,-1.0297174,0.9179305,0.20315333,0.15603255,0,-0.046088402794515426
0.1427061,1.9823319,1.4895916,0.25496957,-0.27632236,0.0064868135,-0.043853126,-1.6162446,-2.5054977,0.566863,-0.30318964,0.8487787,0.10484853,1.553443,0.59152585,-1.0588136,-1.4317045,-0.06787428,0.3653201,1.7739443,0,-0.06521627874696889
-0.34081197,-0.44682795,1.5962973,-0.104109384,-0.6509338,-0.6430812,0.9452205,1.4913577,-1.9932202,1.5136309,-0.72586143,1.0222849,-0.4742876,0.6049991,-0.11524113,-0.15670362,0.86919516,1.280474,-0.29730305,1.5588791,0,-0.0845937638204533
-1.470717,0.7721618,0.77697986,1.7896214,-1.2157729,-0.9721276,0.7206996,0.61942476,-4.4846787,-0.6158782,0.5990493,-0.43779853,1.623411,1.904141,-0.08475205,0.1389642,-0.19619888,-1.0829965,-0.5532642,1.6429205,0,-0.017827584106950733
1.4928155,-1.0655743,1.5504737,0.90869635,0.9904537,-1.5455958,0.23665456,-0.7814852,-0.042960197,1.3452914,0.38158628,2.5413682,-0.8583323,-0.3982098,0.4213507,-0.28991437,-1.3595892,-0.94901365,0.5799094,1.5544887,0,-0.0710861620121741
2.248754,0.7904707,0.97384137,0.3316711,0.32709596,1.8049625,0.041408267,-1.5910943,0.12056349,-1.2800729,3.4057214,2.9131951,0.4587628,-1.076942,0.9692228,-0.21637984,0.88259083,0.86301583,-1.7679656,1.1392794,0,-0.05791657303754333
1.4386208,-2.553125,0.98456943,1.2960237,0.19708161,0.6640086,1.4763887,0.06732257,1.1460751,0.57000196,-0.33390248,1.6238997,2.5207834,-0.38912192,-2.056996,-0.26467884,2.3971035,-0.5445306,1.5140778,0.5701361,0,-0.009803581191847655
0.39305943,0.5415325,1.4033853,-0.2896872,-0.5205491,-0.017171439,-1.8177453,-1.0708573,-2.5974383,0.10073525,0.35968912,1.185827,0.9387432,1.4028684,0.18300995,-0.5248548,0.60620975,-0.7716546,-0.23008476,1.9540683,0,-0.07422584738505761
0.49034405,-0.11176319,-0.3748877,1.1640255,0.10790067,-0.98104495,-0.6413926,-0.5854296,1.6058965,1.4828959,0.78996825,1.7975235,1.3035052,-2.3967934,1.2499909,-0.0513539,0.7962926,0.21657856,-1.2624546,0.30105543,0,-0.08152588649583853
-0.58390814,4.2988577,1.3393162,-0.25671917,-0.087786,0.87722164,-0.8681343,-2.300504,-5.171327,0.31527144,1.3430352,0.8941079,-1.2415285,2.139536,-0.30774406,-0.44586277,-0.5069013,-1.1530422,1.2542999,2.8118129,0,-0.005486645555993985
0.9074021,2.63339,3.7813265,-0.065323524,-0.4577462,0.7510727,-1.4357626,0.3754041,-0.9087612,-1.9495343,-1.1868521,4.1455135,-1.0649536,-1.1199067,-0.10475955,0.51976657,-0.98028755,-1.2145879,-0.45455185,2.8151677,0,-0.019810097790456116
0.5356525,1.4513091,1.137632,0.061097637,0.08987912,-0.8239174,0.4619817,-0.007968025,0.30398247,0.38456684,0.83374184,2.976283,0.48081577,-2.2996533,-0.78712356,0.07876623,-0.26089227,0.80590093,0.31341204,1.419177,0,-0.11012904037639754
2.1526635,0.22448675,-1.6312695,1.3793942,0.10505078,2.335521,-1.3661222,0.5731049,3.9619257,-1.3147444,1.0836983,-0.5346709,0.27284834,-0.5503786,0.8543773,0.9830985,1.4637518,0.5837501,1.4412334,-2.0887792,0,-0.014454407870305663
0.92391336,1.6561216,0.65060264,-0.32289946,-1.4778439,1.1754907,-1.1023989,0.20190929,-2.9346375,-1.3527985,2.1297755,1.3491179,-1.7458603,1.5041502,1.845556,-1.0308067,1.2907013,0.7529135,1.4047903,2.1127977,0,-0.011601227640369305
-0.35525414,-1.5764391,0.88564575,0.74706733,-0.8516928,0.33010802,-0.34448677,-0.20057283,-0.039395418,-0.26603726,0.18160237,0.9249038,1.0490007,-1.205478,0.9426957,0.60865635,-0.6638895,-1.6027509,-1.283149,0.22925444,0,-0.08488840110563756
-1.6435728,0.5046083,1.5139452,-0.09534004,1.4591763,0.9888248,-1.5086324,-0.6441577,-3.8314216,-0.08806479,-1.9130883,-0.19205011,-1.6056998,1.9372785,-0.794102,-2.2256985,0.7649972,-0.017266747,0.76942563,1.9170166,1,6.706766927749852e-05
2.0168164,-0.28806388,1.917969,0.045290448,0.15021642,0.8491543,0.36223504,1.4281693,0.558003,0.42293444,0.53724813,4.7972426,-0.6213834,-2.099438,-0.49409267,-0.24042514,1.5006154,1.1739457,1.3915441,2.760039,0,-0.08330717860294273
-0.43624547,-1.7915365,1.0778105,0.50087076,-0.00029718643,-0.54025495,1.3435228,1.1779984,-3.7053258,0.4899286,0.8219412,0.7605151,-1.1590749,1.4685737,1.4884713,0.016612926,1.9989709,3.0177538,-0.016046748,2.099899,0,-0.004783954763252107
-0.9628294,0.8818415,0.57981837,0.17356418,-1.047861,0.07133712,0.026211547,-0.37644956,-0.7481645,-0.65870273,1.0181371,0.46784502,0.58086735,-1.3133193,1.8983008,-1.5647968,-0.18071942,0.3908393,0.07337293,0.030054128,0,-0.07255965547445015
-0.22065029,-0.41358232,-1.2663015,0.5958373,0.24513021,-0.8628555,-0.5330363,1.1032324,0.5300408,0.29178023,1.9947045,-0.18845846,-0.82195413,-1.2608285,0.7308048,0.9508436,-0.9537718,-0.46147075,0.66863585,-0.7100413,0,-0.07559139485565419
2.9556048,0.013435771,1.8307873,-0.06355692,2.8637323,1.0616837,-0.4894888,1.7458638,1.6654354,-0.5340983,2.7321932,4.255287,-0.055953737,-2.2842743,-0.071859285,-0.30862108,-0.69298947,0.6518023,0.2467032,1.231613,0,-0.07069636192503853
3.501641,0.25496605,2.118829,-1.4167342,0.30620742,-0.79695857,-0.19323562,-0.2618132,-0.54259473,0.60946095,2.9551039,4.344401,-0.31850046,-0.06548476,0.41638243,-1.0949023,0.05871531,-0.23093602,0.5912332,2.63201,0,-0.07507850099935298
-0.7581785,0.57042736,0.84794897,2.0851233,0.30973607,-0.2973931,1.3752518,0.13545616,-2.6020496,1.2427716,0.8300554,1.3893006,0.1565448,-0.27053103,0.98461014,-1.4119618,0.8026151,-0.45267907,-0.09153667,1.8678545,0,-0.06496701038333702
-0.5997454,0.59438235,-0.2758983,0.9229052,-0.07404768,1.7731601,-1.7123468,0.8888158,0.6051937,-1.2294608,1.8711268,-0.12598798,-0.5177322,-1.7924039,0.55447626,-0.07473747,-0.03880284,-0.13732763,-0.2610242,-1.1216347,0,-0.07335117330395213
0.36459512,1.1718022,-0.40674648,0.1697714,-0.04942904,1.058928,-0.41381764,0.5076501,0.9564974,0.31783763,1.0965343,0.3192952,1.1616069,-0.98717564,0.8408189,-1.5119853,1.0336472,0.49813622,-1.1036948,-0.48291606,0,-0.08279750709159078
-0.17255917,-0.65956956,0.7281932,-0.48111662,0.37983114,-1.8778247,-0.12881602,1.5825518,0.8875508,0.53485507,-0.99273425,1.8705835,1.7813832,-2.0108228,0.7588775,1.189943,0.6171836,-1.2105587,-0.38892815,0.8169985,0,-0.061529464781012344
1.1335126,1.8617827,-0.04587635,-0.36182642,-1.2551122,0.4276147,-0.7685158,0.71950495,2.7255476,-1.2116107,2.4940922,0.5623786,1.2084593,-2.2159307,0.6611517,0.1431447,-0.27747276,-0.92244434,-0.5115205,-1.8010801,0,-0.048867164803099994
2.826717,0.08985575,0.07715096,-1.2522981,0.12979142,-0.8009705,0.14161092,1.2883006,2.012272,0.8974354,3.5897827,3.1397157,-0.34877864,-2.1155334,-0.57790947,0.18941887,-0.18241523,-0.8975172,0.2945529,0.529713,0,-0.07929779970007106
-0.12866776,-0.81710654,1.0258961,-0.7441319,0.74042904,-0.24408136,-0.50574327,0.676874,-2.6944058,-0.77446836,0.87798715,1.8144228,1.3656398,0.18395434,-0.22887374,-0.28282675,0.75407094,-0.26185787,0.2938238,2.309204,0,-0.08812860866505301
1.6095393,-1.376266,1.8371929,-1.1219529,1.4527916,-1.6278589,-0.18705398,-1.3227543,-2.21223,0.49602345,1.171903,2.5503144,0.50045025,1.1316224,-0.5580826,-0.62757623,-0.38216984,-0.9523647,-0.53562033,2.5839021,0,-0.0560145011503157
-0.00066300685,0.15152061,2.256125,0.23456761,1.2646648,0.2572039,0.98262817,-0.025828348,-3.349712,-1.0963006,0.6592181,2.7644286,1.0993727,0.1561314,-0.69121546,-0.1362644,-0.2402111,-0.71514827,-3.3234193,3.0653155,0,-0.05699638465055251
1.087678,-1.3392001,0.7811849,0.010843256,0.44356182,-0.41017556,0.34582132,1.3547688,3.2284863,-0.74679,0.32310733,2.6715853,1.9555855,-3.5130672,1.0662423,-1.3019865,-0.8703375,0.7437462,1.0535331,-0.19530617,0,-0.06537725958186102
0.16010301,0.50995165,1.2015692,-1.4055789,2.0612454,0.6159551,1.3187014,0.8232475,2.9122827,0.74272305,-2.9222686,2.6773198,-0.9972915,-3.1232672,1.1389358,0.1339403,-1.2100329,-0.030578533,0.5547322,0.6737127,0,-0.014439169060521173
0.49723974,-0.74632317,0.381589,-1.9374046,-0.666699,0.034223318,-0.0011495544,-0.2758277,2.9909098,-0.58372563,-1.0133922,1.721291,0.6255292,-2.7488768,1.5522367,-1.6804128,2.0804608,1.1889786,0.24618024,-0.30569786,0,-0.052061221507740285
2.050751,-0.13272075,-1.6500984,0.48928803,0.38484448,0.9870572,0.0070126792,-1.2760574,4.40384,-0.26331776,2.4029925,-0.9356253,-0.19134974,-1.2086933,-1.8931865,-0.18480432,-0.39846334,1.9126185,-0.8659541,-3.0990198,0,-0.016264178502900295
0.5216128,0.44501865,0.09737746,-0.27733403,0.7759431,0.8753302,-2.2860026,-0.10510987,0.6589817,-0.25228974,2.237623,0.7452055,-1.6258413,-1.3537462,-0.3068128,0.32237738,0.8881757,-0.4011769,-0.8043744,-0.5001074,0,-0.07059124815768109
1.4253558,-0.3310923,2.0970254,-0.20970573,0.6775424,1.2866552,0.2687214,-0.78031725,-0.35721895,0.6569044,-0.16431116,3.709732,-1.5986991,-0.952792,-0.25213894,-1.1191618,-0.4413805,-0.23843874,0.45657983,2.5593526,0,-0.08363508462446256
0.8535574,2.1286948,1.502083,-0.3702756,1.1950849,-0.8588227,0.88006437,-0.6852002,1.7090775,0.28716794,-0.62504786,3.1603005,-0.5024786,-2.6290874,1.8056672,0.3048849,0.8014942,1.6142979,-0.7063404,1.0948774,0,-0.03710352448037568
-0.45295396,0.09484456,0.035035156,0.14441828,-0.033353083,-0.58206886,0.56125146,-1.51385,0.4550052,0.03141621,-0.2921519,0.9968594,0.01533352,-1.5627779,0.03757015,-1.3638734,-0.35114044,1.6644355,0.32241186,0.40793973,0,-0.07922357331661539
3.659453,0.4090294,-0.21818276,-1.2761056,-0.27478445,0.38807467,0.57534957,2.3836753,2.8743055,-0.5467582,1.9955404,1.7895837,0.11069057,-0.13764018,0.37162963,1.5584053,-1.4371538,2.3687165,1.4238837,-0.1585401,0,-0.014699742437768282
0.21607551,-0.6350877,1.335207,0.058882695,-1.494279,-1.1167021,1.3064535,-0.13738173,-1.4718982,1.0041093,0.7226833,1.1933738,-0.22853126,0.16434838,0.36433798,-1.6539623,-0.22308365,-0.6854624,0.54257107,1.1213973,0,-0.07331547449786296
0.42109832,-1.6690702,1.4100811,-0.6416618,0.6119222,0.3695375,-0.34516853,-0.18700017,-0.56837666,-0.9950514,0.29918736,2.552917,-0.47839323,-1.215583,0.07352508,-0.28423077,-1.2955493,0.5987796,0.14899632,1.7028676,0,-0.10257167101630954
-0.19976208,0.122212164,0.60979724,0.07964031,-1.0680261,1.1238626,-1.285736,-1.8720249,-2.3320715,-0.12589267,0.20206691,0.549458,0.9787707,1.0791062,0.3023347,1.5754017,2.2021098,1.2551268,-1.486195,1.51784,0,-0.01990125603230808
0.29638055,-0.27323946,-0.27580923,1.8652202,-1.1999284,0.2355039,1.9249191,-0.7186585,2.3737068,-1.1438662,-0.42318287,0.94153893,-0.8834688,-2.0943568,-0.26160085,0.075653166,-0.7371943,0.48697054,-0.6212374,-0.4891716,0,-0.060956462204946826
-3.0267727,0.99060464,-0.22951066,0.86942637,-1.3151062,-0.51458895,-0.33842295,-1.8137808,-1.9319332,-0.4622638,-1.127809,-1.1248714,0.95992786,-0.7064652,0.9924642,-0.91985357,1.338066,-1.1798749,-1.2560911,0.08933714,0,-0.01338057474279275
